,Unnamed: 0,Date (DD/MM/YYYY),Max.Demand met during the day (MW),Shortage during maximum Demand (MW),Energy Met (MU),"Drawal Schedule
(MU)",OD(+)/UD(-) (MU),Max OD (MW),Energy Shortage (MU)
1609,1609,15/10/17,4088,0.0,87.4,67.1,-2.0,74.0,0.1
1610,1610,16/10/17,3863,0.0,82.0,62.3,-1.5,51.0,0.0
1611,1611,17/10/17,4276,0.0,88.0,67.2,-0.8,83.0,0.0
1612,1612,18/10/17,4132,0.0,87.0,68.1,-2.0,82.0,0.0
1613,1613,19/10/17,4001,0.0,82.8,67.0,-2.3,46.0,0.0
1614,1614,20/10/17,3504,0.0,72.0,58.5,-2.5,145.0,0.0
1615,1615,21/10/17,3468,0.0,73.2,60.9,-1.4,134.0,0.0
1616,1616,22/10/17,3472,0.0,73.2,59.8,0.1,107.0,0.0
1617,1617,23/10/17,3555,0.0,71.5,59.5,-1.5,68.0,0.0
1618,1618,24/10/17,3823,0.0,78.7,66.9,-1.6,32.0,0.0
1619,1619,25/10/17,3826,0.0,77.2,65.0,-1.2,99.0,0.0
1620,1620,26/10/17,3763,0.0,74.6,62.3,-1.2,96.0,0.0
1621,1621,27/10/17,3641,0.0,71.8,59.0,-0.5,95.0,0.0
1622,1622,28/10/17,3721,0.0,72.6,60.7,-1.4,111.0,0.0
1623,1623,29/10/17,4085,0.0,83.6,56.0,13.5,724.0,0.0
1624,1624,30/10/17,3279,0.0,65.6,52.6,-1.2,52.0,0.0
1625,1625,31/10/17,3600,0.0,69.9,57.4,-0.7,177.0,0.0
1626,1626,1/11/17,3602,0.0,69.0,58.1,-0.6,138.0,0.0
1627,1627,2/11/17,3626,0.0,68.5,58.9,-0.1,200.0,0.1
1628,1628,3/11/17,3681,0.0,69.1,59.5,0.7,224.0,0.0
1629,1629,4/11/17,3593,0.0,69.0,59.2,1.5,377.0,0.0
1630,1630,5/11/17,3313,0.0,64.7,53.7,0.7,200.0,0.0
1631,1631,6/11/17,3187,0.0,61.8,52.3,0.5,146.0,0.0
1632,1632,7/11/17,3466,0.0,66.0,54.3,-1.2,136.0,0.0
1633,1633,8/11/17,3484,0.0,66.4,54.6,-1.1,138.0,0.0
1634,1634,9/11/17,3649,11.0,65.7,51.7,-1.2,218.0,0.0
1635,1635,10/11/17,3476,0.0,64.1,48.1,-1.9,167.0,0.0
1636,1636,11/11/17,3516,0.0,64.5,47.8,-1.2,111.0,0.0
1637,1637,12/11/17,3245,0.0,60.2,44.6,-1.9,116.0,0.0
1638,1638,13/11/17,3133,0.0,57.4,42.0,-1.0,206.0,0.0
1639,1639,14/11/17,3312,0.0,62.1,46.2,0.3,258.0,0.0
1640,1640,15/11/17,3331,0.0,62.8,47.6,-0.6,148.0,0.0
1641,1641,16/11/17,3301,0.0,62.3,47.7,-1.1,179.0,0.0
1642,1642,17/11/17,3326,0.0,63.1,48.5,-0.8,239.0,0.0
1643,1643,18/11/17,3439,0.0,64.7,49.6,1.2,129.0,0.0
1644,1644,19/11/17,3186,0.0,60.3,45.2,-0.3,111.0,0.0
1645,1645,20/11/17,3196,0.0,57.2,43.6,-0.6,169.0,0.0
1646,1646,21/11/17,3272,0.0,60.6,46.0,-0.6,147.0,0.0
1647,1647,22/11/17,3304,0.0,56.0,43.1,-0.5,182.0,0.0
1648,1648,23/11/17,3269,0.0,59.9,43.7,-1.8,173.0,0.0
1649,1649,24/11/17,3373,0.0,61.1,43.8,-0.9,190.0,0.0
1650,1650,25/11/17,3541,0.0,61.5,44.4,-0.6,225.0,0.0
1651,1651,26/11/17,3305,0.0,58.6,44.9,-1.0,132.0,0.0
1652,1652,27/11/17,3362,0.0,56.8,44.6,-1.0,172.0,0.0
1653,1653,28/11/17,3412,0.0,60.3,46.2,-0.5,187.0,0.0
1654,1654,29/11/17,3269,0.0,60.2,46.7,-1.5,148.0,0.0
1655,1655,30/11/17,3432,0.0,61.6,46.7,0.4,219.0,0.0
1656,1656,1/12/17,3394,0.0,62.3,47.3,0.2,222.0,0.0
1657,1657,2/12/17,3508,0.0,62.1,49.2,-0.4,168.0,0.0
1658,1658,3/12/17,3369,0.0,58.3,45.6,-0.8,187.0,0.0
1659,1659,4/12/17,3315,0.0,58.0,44.3,0.2,111.0,0.1
1660,1660,5/12/17,3353,0.0,60.3,47.2,-0.4,129.0,0.0
1661,1661,6/12/17,3457,0.0,62.2,48.5,0.2,250.0,0.0
1662,1662,7/12/17,3618,0.0,62.9,49.4,0.0,155.0,0.0
1663,1663,8/12/17,3477,0.0,61.6,49.3,-1.1,143.0,0.0
1664,1664,9/12/17,3565,0.0,62.3,49.9,-1.3,124.0,0.0
1665,1665,10/12/17,3432,0.0,60.0,43.5,1.2,800.0,0.0
1666,1666,11/12/17,3169,0.0,56.0,38.6,-0.3,236.0,0.0
1667,1667,12/12/17,3509,0.0,60.8,45.8,-1.3,111.0,0.0
1668,1668,13/12/17,3503,0.0,61.8,51.3,0.2,210.0,0.0
1669,1669,14/12/17,3605,0.0,63.9,49.5,0.4,203.0,0.0
1670,1670,15/12/17,3673,0.0,64.5,46.5,0.5,282.0,0.0
1671,1671,16/12/17,3901,0.0,66.6,48.7,0.6,304.0,0.0
1672,1672,17/12/17,3706,0.0,63.6,46.9,-0.8,180.0,0.0
1673,1673,18/12/17,3838,0.0,61.5,43.7,-0.2,213.0,0.0
1674,1674,19/12/17,3778,0.0,65.1,51.5,-0.1,329.0,0.0
1675,1675,20/12/17,3637,0.0,65.4,52.5,-0.5,303.0,0.0
1676,1676,21/12/17,3861,0.0,66.6,52.7,0.2,302.0,0.0
1677,1677,22/12/17,3723,0.0,65.9,53.1,-0.5,186.0,0.0
1678,1678,23/12/17,3940,0.0,66.8,54.0,-0.7,196.0,0.0
1679,1679,24/12/17,3699,0.0,62.2,49.5,-0.8,142.0,0.0
1680,1680,25/12/17,3651,0.0,59.8,46.8,-0.5,149.0,0.0
1681,1681,26/12/17,3810,0.0,61.9,48.2,0.3,243.0,0.0
1682,1682,27/12/17,3791,0.0,64.5,52.3,-1.2,380.0,0.0
1683,1683,28/12/17,3844,0.0,65.6,52.7,-0.5,111.0,0.0
1684,1684,29/12/17,3716,0.0,65.5,52.7,-0.5,235.0,0.0
1685,1685,30/12/17,3971,0.0,65.8,53.0,-0.6,228.0,0.0
1686,1686,31/12/17,3634,0.0,62.1,49.3,-0.6,190.0,0.0
1687,1687,1/1/18,3664,0.0,60.1,49.4,-1.1,149.0,0.0
1688,1688,2/1/18,3954,0.0,63.7,51.8,-1.0,218.0,0.0
1689,1689,3/1/18,3959,0.0,65.7,52.3,-0.1,236.0,0.0
1690,1690,4/1/18,4217,0.0,68.0,54.9,-0.3,181.0,0.0
1691,1691,5/1/18,4022,0.0,67.5,55.8,-1.4,374.0,0.0
1692,1692,7/1/18,4107,3.0,66.7,53.4,-1.5,213.0,0.4
1693,1693,8/1/18,4017,0.0,64.6,50.3,-0.5,329.0,0.0
1694,1694,9/1/18,4181,0.0,68.6,53.4,-1.4,198.0,0.0
1695,1695,10/1/18,4124,0.0,68.9,51.4,-0.9,201.0,0.0
1696,1696,11/1/18,4214,0.0,69.3,51.9,-0.7,206.0,0.0
1697,1697,12/1/18,4117,0.0,68.5,51.0,-0.8,188.0,0.0
1698,1698,13/01/18,4205,0.0,69.3,51.9,-0.7,273.0,0.0
1699,1699,14/01/18,3926,0.0,63.5,49.3,-1.7,214.0,0.0
1700,1700,15/01/18,3932,0.0,61.7,46.9,-0.9,354.0,0.0
1701,1701,16/01/18,3970,0.0,65.5,49.1,-1.7,226.0,0.0
1702,1702,17/01/18,3839,0.0,65.5,48.4,-1.7,103.0,0.0
1703,1703,18/01/18,4003,0.0,68.1,49.7,-0.2,215.0,0.0
1704,1704,19/01/18,3929,0.0,67.3,49.7,-0.8,240.0,0.0
1705,1705,20/01/18,3959,0.0,66.8,50.8,-2.2,380.0,0.0
1706,1706,21/01/18,3771,0.0,64.3,46.7,-0.7,211.0,0.0
1707,1707,22/01/18,3854,0.0,62.0,44.4,-0.7,111.0,0.0
1708,1708,23/01/18,3857,0.0,65.0,47.8,-1.0,187.0,0.0
1709,1709,24/01/18,3736,0.0,65.3,47.7,-0.6,211.0,0.0
1710,1710,25/01/18,4043,0.0,68.6,50.4,0.0,228.0,0.0
1711,1711,26/01/18,3981,0.0,68.2,51.8,-0.4,251.0,0.1
1712,1712,27/01/18,3542,0.0,57.7,43.9,0.4,359.0,0.0
1713,1713,28/01/18,3887,0.0,65.1,49.8,-0.3,227.0,0.0
1714,1714,29/01/18,3985,0.0,63.2,50.5,0.5,311.0,0.0
1715,1715,30/01/18,4030,0.0,67.4,52.9,-0.1,259.0,0.0
1716,1716,31/01/18,3814,0.0,66.5,50.3,-0.5,167.0,0.0
1717,1717,1/2/18,3968,0.0,66.5,49.7,-1.3,238.0,0.0
1718,1718,2/2/18,3968,0.0,66.5,49.7,-1.3,238.0,0.0
1719,1719,3/2/18,3707,0.0,64.8,48.1,-1.8,168.0,0.0
1720,1720,4/2/18,3592,0.0,61.0,43.2,-1.1,209.0,0.0
1721,1721,5/2/18,3682,0.0,59.7,42.4,0.1,194.0,0.1
1722,1722,6/2/18,3725,0.0,63.8,46.6,-1.0,228.0,0.0
1723,1723,7/2/18,3743,0.0,63.8,47.5,-1.3,162.0,0.0
1724,1724,8/2/18,3794,0.0,65.2,51.7,0.1,247.0,0.0
1725,1725,9/2/18,3707,0.0,65.5,51.5,0.5,231.0,0.0
1726,1726,10/2/18,3880,0.0,66.5,52.4,0.4,248.0,0.0
1727,1727,11/2/18,3708,0.0,62.2,48.6,0.6,224.0,0.0
1728,1728,12/2/18,3671,0.0,60.6,47.1,0.0,327.0,0.0
1729,1729,13/02/18,3695,0.0,63.7,51.5,-1.4,161.0,0.0
1730,1730,14/02/18,3780,0.0,63.7,50.5,-1.2,143.0,0.0
1731,1731,15/02/18,3924,0.0,64.0,50.5,0.0,297.0,0.0
1732,1732,16/02/18,3638,0.0,63.1,50.5,-0.9,154.0,0.0
1733,1733,17/02/18,3809,0.0,64.8,52.3,-0.9,169.0,0.0
1734,1734,18/02/18,3532,0.0,60.7,48.3,-1.0,153.0,0.0
1735,1735,19/02/18,3554,0.0,58.4,46.1,-1.1,185.0,0.0
1736,1736,20/02/18,3539,0.0,61.1,49.0,-1.3,175.0,0.0
1737,1737,21/02/18,3533,0.0,61.7,49.3,-1.0,179.0,0.0
1738,1738,22/02/18,3485,0.0,61.8,49.0,-0.2,217.0,0.1
1739,1739,23/02/18,3430,0.0,62.4,49.2,-0.2,182.0,0.0
1740,1740,24/02/18,3520,0.0,63.9,50.7,-0.2,188.0,0.0
1741,1741,25/02/18,3337,0.0,60.7,47.8,-0.4,206.0,0.0
1742,1742,26/02/18,3314,0.0,58.1,45.8,-0.6,174.0,0.0
1743,1743,27/02/18,3369,0.0,61.2,48.7,-0.6,145.0,0.0
1744,1744,28/02/18,3398,0.0,65.2,49.2,-0.4,152.0,0.0
1745,1745,1/3/18,3498,1.0,63.4,49.9,-0.2,171.0,0.0
1746,1746,2/3/18,3441,0.0,59.6,47.3,-1.1,171.0,0.0
1747,1747,3/3/18,2347,0.0,46.1,40.0,-1.2,171.0,0.0
1748,1748,4/3/18,2887,0.0,53.2,49.1,-0.5,148.0,0.0
1749,1749,5/3/18,3043,0.0,55.6,50.9,-0.1,174.0,0.0
1750,1750,6/3/18,3251,0.0,60.7,53.6,-1.2,124.0,0.0
1751,1751,7/3/18,3256,0.0,61.9,52.0,-1.0,163.0,0.0
1752,1752,8/3/18,3298,0.0,62.8,54.7,0.1,229.0,0.0
1753,1753,9/3/18,3330,0.0,64.1,52.7,0.2,254.0,0.0
1754,1754,10/3/18,3432,0.0,65.2,53.3,-0.9,254.0,0.0
1755,1755,11/3/18,3234,0.0,61.2,49.2,0.5,254.0,0.0
1756,1756,12/3/18,3161,0.0,59.9,46.9,0.2,150.0,0.0
1757,1757,13/03/18,3388,0.0,65.5,52.4,0.3,210.0,0.0
1758,1758,14/03/18,3424,0.0,67.2,52.1,0.4,272.0,0.0
1759,1759,15/03/18,3558,0.0,68.9,52.4,0.3,220.0,0.0
1760,1760,16/03/18,3539,0.0,69.7,53.7,-0.6,144.0,0.0
1761,1761,17/03/18,3560,0.0,69.9,57.7,-0.1,251.0,0.0
1762,1762,18/03/18,3256,0.0,65.3,53.3,-0.1,150.0,0.0
1763,1763,19/03/18,3112,0.0,61.9,50.8,-0.5,135.0,0.0
1764,1764,20/03/18,3446,0.0,67.6,56.7,-0.8,153.0,0.0
1765,1765,21/03/18,3506,0.0,69.7,57.5,0.5,186.0,0.0
1766,1766,22/03/18,3541,0.0,70.3,58.6,-0.1,162.0,0.2
1767,1767,23/03/18,3523,0.0,69.8,55.1,-0.1,139.0,0.1
1768,1768,24/03/18,3576,0.0,76.1,54.3,-0.5,193.0,0.0
1769,1769,25/03/18,3295,0.0,66.7,51.6,-0.2,168.0,0.0
1770,1770,26/03/18,3045,0.0,62.9,51.2,-1.5,179.0,0.0
1771,1771,27/03/18,3572,0.0,70.5,59.7,0.5,168.0,0.0
1772,1772,28/03/18,3688,0.0,73.4,62.1,0.5,174.0,0.0
1773,1773,29/03/18,3654,0.0,75.0,64.2,-0.9,168.0,0.1
1774,1774,30/03/18,3659,0.0,74.5,59.5,-0.7,112.0,0.3
1775,1775,31/03/18,3675,0.0,75.5,61.4,-0.6,145.0,0.1
1776,1776,1/4/18,3564,0.0,73.7,60.4,-2.0,76.0,0.0
1777,1777,2/4/18,3369,0.0,70.4,57.6,-2.5,2079.0,0.0
1778,1778,3/4/18,3885,0.0,79.0,64.5,0.1,0.0,0.0
1779,1779,4/4/18,4024,0.0,83.0,67.1,0.0,135.0,0.0
1780,1780,5/4/18,4187,0.0,87.8,69.1,0.0,168.0,0.0
1781,1781,6/4/18,4339,0.0,89.9,71.7,0.1,175.0,0.1
1782,1782,7/4/18,4318,0.0,85.9,67.6,-1.5,378.0,0.1
1783,1783,8/4/18,3593,0.0,75.4,61.1,-2.7,202.0,0.0
1784,1784,9/4/18,3596,0.0,77.8,61.4,-0.8,159.0,0.0
1785,1785,10/4/18,3727,0.0,79.8,62.3,-1.9,66.0,0.1
1786,1786,11/4/18,3983,6.0,82.0,64.7,-2.7,54.0,0.0
1787,1787,12/4/18,3888,0.0,80.9,63.1,-2.0,48.0,0.0
1788,1788,13/04/18,3841,0.0,78.3,61.7,-3.2,18.0,0.0
1789,1789,14/04/18,3833,0.0,80.1,63.3,-2.8,14.0,0.0
1790,1790,15/04/18,3615,0.0,77.4,59.4,-1.5,66.0,0.0
1791,1791,16/04/18,3806,0.0,78.6,59.8,-1.4,107.0,0.0
1792,1792,17/04/18,4168,0.0,87.8,67.9,-0.7,247.0,0.0
1793,1793,18/04/18,4380,0.0,90.2,71.9,-1.3,163.0,0.1
1794,1794,19/04/18,4437,0.0,91.8,73.0,-1.2,64.0,0.3
1795,1795,20/04/18,4628,0.0,95.0,73.0,-0.6,64.0,0.0
1796,1796,21/04/18,4630,0.0,94.9,73.4,-0.5,178.0,0.0
1797,1797,22/04/18,4195,0.0,88.3,71.6,-1.4,195.0,0.2
1798,1798,23/04/18,3821,0.0,79.5,63.3,-1.9,198.0,0.0
1799,1799,24/04/18,4147,0.0,85.8,69.2,-1.4,87.0,0.0
1800,1800,25/04/18,4373,0.0,89.6,74.4,-2.4,66.0,0.0
1801,1801,26/04/18,4596,0.0,94.0,75.8,-2.4,129.0,0.1
1802,1802,27/04/18,4857,0.0,99.2,77.2,-0.6,150.0,0.1
1803,1803,28/04/18,5094,0.0,103.9,80.3,-0.2,150.0,0.0
1804,1804,29/04/18,4862,0.0,105.5,78.5,-0.3,151.0,0.0
1805,1805,30/04/18,4796,0.0,97.8,75.7,-0.7,206.0,0.0
1806,1806,1/5/18,5181,0.0,102.3,80.5,-0.5,166.0,0.0
1807,1807,2/5/18,5090,0.0,104.3,83.1,-2.6,51.0,0.0
1808,1808,3/5/18,5149,0.0,100.0,78.3,-3.3,55.0,0.0
1809,1809,4/5/18,4552,0.0,93.7,78.5,-2.5,3868.0,0.0
1810,1810,5/5/18,4789,0.0,97.6,83.3,-1.4,94.0,0.0
1811,1811,6/5/18,4747,0.0,98.7,84.8,-1.5,4036.0,0.0
1812,1812,7/5/18,4894,0.0,95.2,82.4,-2.1,144.0,0.0
1813,1813,8/5/18,4968,0.0,102.7,89.0,-1.3,98.0,0.0
1814,1814,9/5/18,4687,0.0,97.1,82.0,-1.0,181.0,0.2
1815,1815,10/5/18,4730,0.0,95.5,82.3,-2.4,71.0,0.1
1816,1816,11/5/18,4881,0.0,97.2,83.5,-1.9,97.0,0.0
1817,1817,12/5/18,5272,0.0,105.5,88.0,0.4,443.0,0.0
1818,1818,13/05/18,5364,0.0,108.7,89.2,0.3,290.0,0.0
1819,1819,14/05/18,5338,0.0,100.3,81.0,-2.4,152.0,0.1
1820,1820,15/05/18,4896,0.0,98.0,80.0,-1.8,138.0,0.0
1821,1821,16/05/18,5289,0.0,105.9,84.1,-0.3,169.0,0.0
1822,1822,17/05/18,5328,0.0,103.2,82.3,-3.7,164.0,0.0
1823,1823,18/05/18,5342,0.0,108.5,82.2,-1.2,280.0,0.0
1824,1824,19/05/18,5537,0.0,110.4,84.3,-1.8,117.0,0.0
1825,1825,20/05/18,5448,0.0,108.8,84.3,-1.4,161.0,0.0
1826,1826,21/05/18,5282,0.0,103.7,80.7,-0.9,262.0,0.0
1827,1827,22/05/18,5532,0.0,111.3,85.8,-1.2,165.0,0.1
1828,1828,23/05/18,5735,0.0,116.6,87.7,-0.9,183.0,0.0
1829,1829,24/05/18,6029,0.0,121.6,94.4,-1.2,172.0,0.0
1830,1830,25/05/18,5949,0.0,123.1,94.1,-1.1,187.0,0.1
1831,1831,26/05/18,5912,0.0,119.7,95.0,-1.9,215.0,0.0
1832,1832,27/05/18,5822,0.0,116.5,86.8,-0.5,276.0,0.0
1833,1833,28/05/18,5835,2.0,113.0,83.8,-0.1,325.0,0.6
1834,1834,29/05/18,6149,0.0,125.1,94.4,0.8,260.0,0.0
1835,1835,30/05/18,6254,0.0,128.4,96.0,0.6,321.0,0.1
1836,1836,31/05/18,6343,10.0,128.5,97.7,-0.7,248.0,0.1
1837,1837,1/6/18,6346,0.0,129.8,100.2,-1.4,173.0,0.0
1838,1838,2/6/18,6570,0.0,130.3,102.2,-2.1,143.0,0.0
1839,1839,3/6/18,5686,0.0,118.3,92.0,-0.4,245.0,0.0
1840,1840,4/6/18,5833,0.0,111.8,91.1,-3.0,95.0,0.0
1841,1841,5/6/18,6325,0.0,127.8,103.1,-1.2,149.0,0.0
1842,1842,6/6/18,6535,0.0,134.1,107.6,-2.2,139.0,0.0
1843,1843,7/6/18,6372,0.0,129.5,104.6,-2.4,254.0,1.0
1844,1844,8/6/18,6492,0.0,131.0,105.2,-2.4,109.0,0.0
1845,1845,9/6/18,6913,0.0,137.4,109.8,-1.8,257.0,0.2
1846,1846,10/6/18,6326,0.0,122.1,95.7,-2.6,174.0,1.4
1847,1847,11/6/18,5884,0.0,110.4,86.7,-2.9,129.0,0.1
1848,1848,12/6/18,6317,0.0,126.4,102.9,-2.5,120.0,0.1
1849,1849,13/06/18,6623,0.0,135.5,108.5,-1.9,147.0,1.4
1850,1850,14/06/18,6614,0.0,137.9,111.3,-1.5,312.0,0.0
1851,1851,15/06/18,6540,0.0,134.9,110.2,-2.0,196.0,0.1
1852,1852,16/06/18,6429,0.0,132.4,107.9,-2.3,190.0,0.1
1853,1853,17/06/18,6254,0.0,124.7,100.7,-2.2,194.0,0.1
1854,1854,18/06/18,6001,0.0,113.1,89.7,-2.5,218.0,0.0
1855,1855,19/06/18,5694,0.0,117.8,93.8,-1.9,189.0,0.1
1856,1856,20/06/18,5900,0.0,118.7,95.5,-2.0,174.0,0.0
1857,1857,21/06/18,6204,0.0,126.6,97.2,-0.1,288.0,0.0
1858,1858,22/06/18,6330,0.0,132.5,99.7,-1.5,201.0,0.0
1859,1859,23/06/18,6619,0.0,135.2,103.3,-1.6,99.0,0.1
1860,1860,24/06/18,6462,0.0,133.0,103.2,-0.3,240.0,0.1
1861,1861,25/06/18,6275,0.0,126.1,96.9,-0.9,200.0,0.0
1862,1862,26/06/18,6750,0.0,136.3,106.7,-0.7,187.0,0.1
1863,1863,27/06/18,6512,0.0,130.4,101.9,-2.5,145.0,0.0
1864,1864,28/06/18,6068,0.0,122.2,96.4,-1.8,187.0,0.1
1865,1865,29/06/18,5559,0.0,114.3,93.1,-0.8,280.0,0.1
1866,1866,30/06/18,5400,0.0,114.9,93.5,-1.8,146.0,0.1
1867,1867,1/7/18,5621,0.0,113.1,93.2,-0.8,87.0,0.0
1868,1868,2/7/18,5759,0.0,113.2,92.8,-0.8,129.0,0.0
1869,1869,3/7/18,6128,0.0,119.9,97.4,-1.4,254.0,0.0
1870,1870,4/7/18,5968,0.0,117.3,93.1,-1.3,190.0,0.1
1871,1871,5/7/18,5955,0.0,120.3,96.4,-2.6,75.0,0.0
1872,1872,6/7/18,6193,0.0,122.0,97.4,-1.1,151.0,0.0
1873,1873,7/7/18,6094,0.0,123.9,99.1,-0.6,128.0,0.1
1874,1874,8/7/18,6058,0.0,124.7,99.7,-1.2,170.0,0.1
1875,1875,9/7/18,6373,0.0,123.3,97.2,0.0,191.0,0.2
1876,1876,10/7/18,6924,0.0,139.0,109.3,0.9,220.0,0.1
1877,1877,11/7/18,6893,0.0,139.7,109.2,-1.0,295.0,0.0
1878,1878,12/7/18,6503,0.0,135.5,106.6,-1.7,144.0,0.1
1879,1879,13/07/18,6573,0.0,130.9,103.7,-1.4,334.0,0.3
1880,1880,14/07/18,6030,0.0,120.7,94.3,-2.7,95.0,0.0
1881,1881,15/07/18,5234,0.0,109.4,86.0,-2.1,160.0,0.1
1882,1882,16/07/18,5760,0.0,109.5,88.8,-2.4,93.0,0.0
1883,1883,17/07/18,5663,0.0,119.2,97.5,-2.4,69.0,0.1
1884,1884,18/07/18,6216,0.0,122.9,100.0,-2.8,107.0,0.1
1885,1885,19/07/18,6270,0.0,127.9,102.5,-1.7,128.0,0.0
1886,1886,20/07/18,6365,0.0,128.6,102.7,-1.9,127.0,0.1
1887,1887,21/07/18,6034,0.0,123.0,94.5,-2.6,154.0,0.0
1888,1888,22/07/18,5562,0.0,112.9,91.3,-1.4,278.0,0.0
1889,1889,23/07/18,4996,0.0,101.3,83.5,-2.7,66.0,0.0
1890,1890,24/07/18,5556,0.0,112.5,92.0,-1.8,74.0,0.0
1891,1891,25/07/18,5990,0.0,120.2,97.7,-1.2,130.0,0.0
1892,1892,26/07/18,5734,0.0,118.1,92.6,-2.3,186.0,0.0
1893,1893,27/07/18,5307,0.0,104.9,86.5,-3.2,5.0,0.0
1894,1894,28/07/18,4811,0.0,100.0,85.6,0.0,183.0,0.0
1895,1895,29/07/18,4424,0.0,95.1,81.6,0.5,313.0,0.1
1896,1896,30/07/18,5290,0.0,94.6,84.7,-0.7,320.0,0.0
1897,1897,31/07/18,5597,3.0,108.6,99.0,-0.9,166.0,0.5
1898,1898,1/8/18,5388,0.0,113.6,100.3,-1.7,181.0,0.1
1899,1899,2/8/18,5742,0.0,112.6,96.8,-1.3,132.0,0.0
1900,1900,3/8/18,5893,0.0,118.1,99.9,-0.6,176.0,0.0
1901,1901,4/8/18,5637,0.0,117.2,95.8,-2.5,84.0,0.0
1902,1902,5/8/18,5615,0.0,115.5,90.8,0.2,202.0,0.1
1903,1903,6/8/18,5555,0.0,109.6,87.1,0.2,184.0,0.1
1904,1904,7/8/18,5044,0.0,105.7,87.6,-1.8,84.0,0.0
1905,1905,8/8/18,5081,0.0,105.0,89.2,-0.9,129.0,0.1
1906,1906,9/8/18,5355,0.0,109.9,92.7,0.0,351.0,0.2
1907,1907,10/8/18,5822,0.0,116.9,100.2,-0.7,221.0,0.0
1908,1908,11/8/18,5731,0.0,120.7,99.3,-1.7,129.0,0.0
1909,1909,12/8/18,5755,0.0,117.6,95.9,-0.7,181.0,0.1
1910,1910,13/08/18,5591,0.0,110.4,91.8,0.3,210.0,0.1
1911,1911,14/08/18,5629,0.0,114.9,96.5,-1.5,132.0,0.0
1912,1912,15/08/18,5777,0.0,117.3,101.0,-1.4,190.0,0.0
1913,1913,16/08/18,5665,0.0,102.7,92.0,-1.6,184.0,0.1
1914,1914,17/08/18,5773,0.0,116.6,103.9,-2.0,85.0,0.0
1915,1915,18/08/18,5890,0.0,121.0,106.2,-1.2,79.0,0.0
1916,1916,19/08/18,5704,6.0,117.9,102.3,-1.9,93.0,0.2
1917,1917,20/08/18,5357,0.0,108.0,92.5,-1.8,131.0,0.0
1918,1918,21/08/18,5752,0.0,117.6,100.4,-1.4,132.0,0.0
1919,1919,22/08/18,5852,21.0,119.4,98.0,-1.4,226.0,0.1
1920,1920,23/08/18,5687,0.0,117.3,95.4,-0.8,158.0,0.0
1921,1921,24/08/18,5687,0.0,117.3,95.4,-0.8,158.0,0.0
1922,1922,25/08/18,5453,0.0,111.9,90.5,-1.2,123.0,0.0
1923,1923,26/08/18,5253,0.0,107.6,87.1,-2.2,46.0,0.0
1924,1924,27/08/18,5122,0.0,98.0,76.4,-0.7,175.0,0.0
1925,1925,28/08/18,5378,0.0,111.7,87.5,-0.2,142.0,0.0
1926,1926,29/08/18,5152,0.0,107.6,88.3,-1.0,107.0,0.2
1927,1927,30/08/18,5049,0.0,106.4,84.6,-0.6,189.0,0.1
1928,1928,31/08/18,5530,0.0,111.0,88.1,-0.3,176.0,0.0
1929,1929,1/9/18,5556,0.0,116.4,91.9,0.4,172.0,0.1
1930,1930,2/9/18,5346,0.0,104.0,81.3,0.4,263.0,0.0
1931,1931,3/9/18,4577,0.0,91.0,71.8,-1.4,106.0,0.0
1932,1932,4/9/18,4059,6.0,87.3,71.4,-1.5,29.0,0.0
1933,1933,5/9/18,4507,0.0,94.1,76.4,-1.0,105.0,0.0
1934,1934,6/9/18,4565,0.0,95.4,74.5,-1.0,159.0,0.0
1935,1935,7/9/18,5052,0.0,100.4,78.3,-0.2,156.0,0.1
1936,1936,8/9/18,4807,0.0,98.6,77.6,-1.8,116.0,0.0
1937,1937,9/9/18,4314,0.0,92.9,71.6,-1.0,96.0,0.0
1938,1938,10/9/18,4203,0.0,88.0,67.4,-1.6,73.0,0.0
1939,1939,11/9/18,4669,0.0,98.1,77.0,-0.8,109.0,0.0
1940,1940,12/9/18,5037,0.0,104.2,81.9,0.4,136.0,0.0
1941,1941,13/09/18,5064,0.0,107.4,84.2,-0.4,214.0,0.0
1942,1942,14/09/18,5113,0.0,106.5,85.2,-1.2,204.0,0.0
1943,1943,15/09/18,5010,0.0,106.9,85.4,-0.9,133.0,0.0
1944,1944,16/09/18,4856,0.0,103.2,80.6,-0.2,216.0,0.0
1945,1945,17/09/18,4823,0.0,98.4,74.4,-0.1,252.0,0.0
1946,1946,18/09/18,5075,0.0,106.1,83.1,-0.8,174.0,0.0
1947,1947,19/09/18,5075,0.0,107.5,82.9,0.3,255.0,0.1
1948,1948,20/09/18,5047,0.0,108.6,83.6,-0.2,160.0,0.0
1949,1949,21/09/18,5143,0.0,108.9,82.5,0.6,221.0,0.0
1950,1950,22/09/18,4976,0.0,104.2,77.0,-1.1,254.0,0.1
1951,1951,23/09/18,4253,0.0,91.8,70.3,-1.3,123.0,0.2
1952,1952,24/09/18,3930,0.0,83.9,63.5,-2.0,61.0,0.0
1953,1953,25/09/18,4188,0.0,86.0,64.9,-1.9,46.0,0.0
1954,1954,26/09/18,3965,8.0,81.0,62.9,-1.4,195.0,0.8
1955,1955,27/09/18,4151,0.0,83.6,65.0,-1.9,40.0,0.0
1956,1956,28/09/18,4266,0.0,88.4,66.5,-1.5,79.0,0.0
